"path","artifact_class","physical_owner","proposed_module","audit_state"
"internal/route/credential/client.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/closed_issuer_root.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/closed_issuer_root_test.go","go-test","internal/route/credential","","unreviewed"
"internal/route/credential/closed_token_admitted.go","production-go","internal/route/credential","permission-issuance","behavior-source-traced"
"internal/route/credential/closed_token_batch.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/closed_token_batch_client_linux.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/closed_token_batch_test.go","go-test","internal/route/credential","","unreviewed"
"internal/route/credential/closed_token_bootstrap.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/closed_token_challenge.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/closed_token_challenge_test.go","go-test","internal/route/credential","","unreviewed"
"internal/route/credential/closed_token_finalization_linux.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/closed_token_issuer.go","production-go","internal/route/credential","permission-issuance","behavior-source-traced"
"internal/route/credential/closed_token_issuer_conversion.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/closed_token_issuer_ledger.go","production-go","internal/route/credential","permission-issuance","behavior-source-traced"
"internal/route/credential/closed_token_issuer_ledger_test.go","go-test","internal/route/credential","","unreviewed"
"internal/route/credential/closed_token_issuer_observation_test.go","go-test","internal/route/credential","","unreviewed"
"internal/route/credential/closed_token_issuer_recovery_test.go","go-test","internal/route/credential","","unreviewed"
"internal/route/credential/closed_token_issuer_test.go","go-test","internal/route/credential","","unreviewed"
"internal/route/credential/closed_token_key.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/closed_token_listener.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/closed_token_listener_fixture_test.go","go-test","internal/route/credential","","unreviewed"
"internal/route/credential/closed_token_listener_shutdown_test.go","go-test","internal/route/credential","","unreviewed"
"internal/route/credential/closed_token_listener_test.go","go-test","internal/route/credential","","unreviewed"
"internal/route/credential/closed_token_operation.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/closed_token_outcome.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/closed_token_outcome_client_linux.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/closed_token_outcome_test.go","go-test","internal/route/credential","","unreviewed"
"internal/route/credential/closed_token_tls_observation_test.go","go-test","internal/route/credential","","unreviewed"
"internal/route/credential/closed_token_verify.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/contract.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/doc.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/issuer_root_files.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/issuer_root_lock_unix.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/issuer_root_lock_windows.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/issuer_root_permissions_unix.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/issuer_root_permissions_windows.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/issuer_root_sync_unix.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/issuer_root_sync_windows.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/message.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/permission.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/permission_request.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential/permission_request_client_linux.go","production-go","internal/route/credential","permission-issuance","behavior-source-traced"
"internal/route/credential/permission_request_test.go","go-test","internal/route/credential","","unreviewed"
"internal/route/credential/permission_test.go","go-test","internal/route/credential","","unreviewed"
"internal/route/credential/profile.go","production-go","internal/route/credential","permission-issuance","first-source-pass"
"internal/route/credential_relay_io.go","production-go","internal/route","protected-wire","first-source-pass"
"internal/route/credential_relay_setup.go","production-go","internal/route","protected-wire","first-source-pass"
"internal/route/credential_relay_test.go","go-test","internal/route","","unreviewed"
"internal/route/doc.go","production-go","internal/route","protected-wire","first-source-pass"
"internal/route/endpoint_literal.go","production-go","internal/route","protected-wire","first-source-pass"
"internal/route/endpoint_transit_attachment.go","production-go","internal/route","client-path","first-source-pass"
"internal/route/endpoint_transit_attachment_test.go","go-test","internal/route","","unreviewed"
"internal/route/endpoint_transit_binding.go","production-go","internal/route","client-path","first-source-pass"
"internal/route/endpoint_transit_binding_test.go","go-test","internal/route","","unreviewed"
"internal/route/entry_attachment.go","production-go","internal/route","client-path","first-source-pass"
"internal/route/entry_attachment_test.go","go-test","internal/route","","unreviewed"
"internal/route/entry_binding.go","production-go","internal/route","client-path","first-source-pass"
"internal/route/entry_binding_test.go","go-test","internal/route","","unreviewed"
"internal/route/introduction_control_io.go","production-go","internal/route","protected-wire","first-source-pass"
"internal/route/introduction_control_io_test.go","go-test","internal/route","","unreviewed"
"internal/route/introduction_outcome.go","production-go","internal/route","protected-wire","first-source-pass"
"internal/route/introduction_outcome_io.go","production-go","internal/route","protected-wire","first-source-pass"
"internal/route/introduction_outcome_test.go","go-test","internal/route","","unreviewed"
"internal/route/introduction_slot_registration.go","production-go","internal/route","protected-wire","first-source-pass"
"internal/route/introduction_slot_registration_test.go","go-test","internal/route","","unreviewed"
"internal/route/native_attachment.go","production-go","internal/route","protected-wire","first-source-pass"
"internal/route/native_attachment_test.go","go-test","internal/route","","unreviewed"
"internal/route/node_binding.go","production-go","internal/route","compatibility","first-source-pass"
"internal/route/node_binding_test.go","go-test","internal/route","","unreviewed"
"internal/route/node_carrier.go","production-go","internal/route","carrier","first-source-pass"
"internal/route/node_carrier_quic.go","production-go","internal/route","carrier","first-source-pass"
"internal/route/replay/doc.go","production-go","internal/route/replay","receiving-spend","first-source-pass"
"internal/route/replay/introduction_slots.go","production-go","internal/route/replay","receiving-spend","first-source-pass"
"internal/route/replay/introduction_slots_test.go","go-test","internal/route/replay","","unreviewed"
"internal/route/replay/lease_unix.go","production-go","internal/route/replay","receiving-spend","first-source-pass"
"internal/route/replay/lease_windows.go","production-go","internal/route/replay","receiving-spend","first-source-pass"
"internal/route/replay/spend_failure_containment_test.go","go-test","internal/route/replay","","unreviewed"
"internal/route/replay/spend_ledger.go","production-go","internal/route/replay","receiving-spend","behavior-source-traced"
"internal/route/replay/spend_ledger_test.go","go-test","internal/route/replay","","unreviewed"
"internal/route/replay/sync_unix.go","production-go","internal/route/replay","receiving-spend","first-source-pass"
"internal/route/replay/sync_windows.go","production-go","internal/route/replay","receiving-spend","first-source-pass"
"internal/route/route_binding_v1.go","production-go","internal/route","compatibility","first-source-pass"
"internal/route/route_binding_v1_test.go","go-test","internal/route","","unreviewed"
"internal/route/sealed_introduction.go","production-go","internal/route","protected-wire","first-source-pass"
"internal/route/sealed_introduction_test.go","go-test","internal/route","","unreviewed"
"internal/route/terminal/descriptor.go","production-go","internal/route/terminal","protected-wire","first-source-pass"
"internal/route/terminal/descriptor_client_linux.go","production-go","internal/route/terminal","protected-wire","first-source-pass"
"internal/route/terminal/descriptor_test.go","go-test","internal/route/terminal","","unreviewed"
"internal/route/terminal/doc.go","production-go","internal/route/terminal","protected-wire","first-source-pass"
"internal/route/terminal/issuance.go","production-go","internal/route/terminal","protected-wire","first-source-pass"
"internal/route/terminal/issuance_client_linux.go","production-go","internal/route/terminal","protected-wire","first-source-pass"
"internal/route/terminal/issuance_test.go","go-test","internal/route/terminal","","unreviewed"
"internal/route/terminal/join.go","production-go","internal/route/terminal","protected-wire","first-source-pass"
"internal/route/terminal/join_client_linux.go","production-go","internal/route/terminal","protected-wire","first-source-pass"
"internal/route/terminal/join_test.go","go-test","internal/route/terminal","","unreviewed"
"internal/route/terminal/registration.go","production-go","internal/route/terminal","protected-wire","first-source-pass"
"internal/route/terminal/registration_encoding_linux.go","production-go","internal/route/terminal","protected-wire","first-source-pass"
"internal/route/terminal/registration_test.go","go-test","internal/route/terminal","","unreviewed"
"internal/route/tls_adapter.go","production-go","internal/route","carrier","first-source-pass"
"internal/route/transit_grant.go","production-go","internal/route","client-path","first-source-pass"
"internal/route/transit_grant_test.go","go-test","internal/route","","unreviewed"
"internal/route/wire_encoding.go","production-go","internal/route","protected-wire","first-source-pass"
"internal/service/connection/context.go","production-go","internal/service/connection","service-connection","first-source-pass"
"internal/service/connection/continuity_exchange.go","production-go","internal/service/connection","service-connection","first-source-pass"
"internal/service/connection/continuity_exchange_test.go","go-test","internal/service/connection","","unreviewed"
"internal/service/connection/contract.go","production-go","internal/service/connection","service-connection","behavior-source-traced"
"internal/service/connection/doc.go","production-go","internal/service/connection","service-connection","first-source-pass"
"internal/service/connection/initial_authentication.go","production-go","internal/service/connection","service-connection","behavior-source-traced"
"internal/service/connection/initial_authentication_test.go","go-test","internal/service/connection","","unreviewed"
"internal/service/connection/initial_receipt.go","production-go","internal/service/connection","service-connection","first-source-pass"
"internal/service/connection/initial_terminal_receipt_test.go","go-test","internal/service/connection","","unreviewed"
"internal/service/connection/name_origin.go","production-go","internal/service/connection","service-connection","first-source-pass"
"internal/service/connection/name_origin_test.go","go-test","internal/service/connection","","unreviewed"
"internal/service/connection/protected_context.go","production-go","internal/service/connection","service-connection","first-source-pass"
"internal/service/connection/record.go","production-go","internal/service/connection","service-connection","first-source-pass"
"internal/service/connection/record_test.go","go-test","internal/service/connection","","unreviewed"
"internal/service/connection/stream_bounded.go","production-go","internal/service/connection","service-connection","first-source-pass"
"internal/service/connection/stream_bounded_limits_test.go","go-test","internal/service/connection","","unreviewed"
"internal/service/connection/stream_completion_linux.go","production-go","internal/service/connection","service-connection","first-source-pass"
"internal/service/connection/stream_contract.go","production-go","internal/service/connection","service-connection","behavior-source-traced"
"internal/service/connection/stream_data_replay.go","production-go","internal/service/connection","service-connection","first-source-pass"
"internal/service/connection/stream_data_replay_order_test.go","go-test","internal/service/connection","","unreviewed"
"internal/service/connection/stream_data_replay_test.go","go-test","internal/service/connection","","unreviewed"
"internal/service/connection/stream_frame_recovery_test.go","go-test","internal/service/connection","","unreviewed"
"internal/service/connection/stream_idle_recovery_test.go","go-test","internal/service/connection","","unreviewed"
"internal/service/connection/stream_lifecycle.go","production-go","internal/service/connection","service-connection","behavior-source-traced"
"internal/service/connection/stream_receive.go","production-go","internal/service/connection","service-connection","first-source-pass"
"internal/service/connection/stream_recovery.go","production-go","internal/service/connection","service-connection","behavior-source-traced"
"internal/service/connection/stream_recovery_cancellation_test.go","go-test","internal/service/connection","","unreviewed"
"internal/service/connection/stream_send.go","production-go","internal/service/connection","service-connection","first-source-pass"
"internal/service/connection/stream_state_test.go","go-test","internal/service/connection","","unreviewed"
"internal/service/connection/stream_support.go","production-go","internal/service/connection","service-connection","first-source-pass"
"internal/service/connection/stream_terminal_confirmation_recovery_test.go","go-test","internal/service/connection","","unreviewed"
"internal/service/connection/stream_terminal_recovery_test.go","go-test","internal/service/connection","","unreviewed"
"internal/service/connection/stream_terminal_replay.go","production-go","internal/service/connection","service-connection","first-source-pass"
"internal/service/connection/stream_terminal_tail.go","production-go","internal/service/connection","service-connection","first-source-pass"
"internal/service/connection/stream_terminal_tail_retirement_test.go","go-test","internal/service/connection","","unreviewed"
"internal/service/instance/access_nonwindows.go","production-go","internal/service/instance","service-identity","first-source-pass"
"internal/service/instance/access_windows.go","production-go","internal/service/instance","service-identity","first-source-pass"
"internal/service/instance/contract.go","production-go","internal/service/instance","service-identity","first-source-pass"
"internal/service/instance/doc.go","production-go","internal/service/instance","service-identity","first-source-pass"
"internal/service/instance/durability_nonwindows.go","production-go","internal/service/instance","service-identity","first-source-pass"
"internal/service/instance/durability_windows.go","production-go","internal/service/instance","service-identity","first-source-pass"
"internal/service/instance/lifecycle.go","production-go","internal/service/instance","service-identity","behavior-source-traced"
"internal/service/instance/lifecycle_test.go","go-test","internal/service/instance","","unreviewed"
"internal/service/instance/lock_nonwindows.go","production-go","internal/service/instance","service-identity","first-source-pass"
"internal/service/instance/lock_windows.go","production-go","internal/service/instance","service-identity","first-source-pass"
"internal/service/instance/private_introduction.go","production-go","internal/service/instance","service-identity","first-source-pass"
"internal/service/instance/private_recipient.go","production-go","internal/service/instance","service-identity","first-source-pass"
"internal/service/instance/private_recipient_capture_test.go","go-test","internal/service/instance","","unreviewed"
"internal/service/instance/private_recipient_test.go","go-test","internal/service/instance","","unreviewed"
"internal/service/instance/request.go","production-go","internal/service/instance","service-identity","first-source-pass"
"internal/service/instance/response.go","production-go","internal/service/instance","service-identity","behavior-source-traced"
"internal/service/instance/root.go","production-go","internal/service/instance","service-identity","behavior-source-traced"
"internal/service/instance/root_test.go","go-test","internal/service/instance","","unreviewed"
"internal/service/instance/state.go","production-go","internal/service/instance","service-identity","behavior-source-traced"
"internal/service/instance/storage.go","production-go","internal/service/instance","service-identity","behavior-source-traced"
"internal/service/publication/contract.go","production-go","internal/service/publication","publication-discovery","first-source-pass"
"internal/service/publication/credential.go","production-go","internal/service/publication","publication-discovery","first-source-pass"
"internal/service/publication/doc.go","production-go","internal/service/publication","publication-discovery","first-source-pass"
"internal/service/publication/introduction_instruction.go","production-go","internal/service/publication","publication-discovery","first-source-pass"
"internal/service/publication/introduction_instruction_test.go","go-test","internal/service/publication","","unreviewed"
"internal/service/publication/lock_nonwindows.go","production-go","internal/service/publication","publication-discovery","first-source-pass"
"internal/service/publication/lock_windows.go","production-go","internal/service/publication","publication-discovery","first-source-pass"
"internal/service/publication/publication.go","production-go","internal/service/publication","publication-discovery","first-source-pass"
"internal/service/publication/publication_test.go","go-test","internal/service/publication","","unreviewed"
"internal/service/publication/publication_withdrawal_failure_linux_test.go","go-test","internal/service/publication","","unreviewed"
"internal/service/publication/readiness.go","production-go","internal/service/publication","publication-discovery","first-source-pass"
"internal/service/publication/readiness_test.go","go-test","internal/service/publication","","unreviewed"
"internal/service/publication/root.go","production-go","internal/service/publication","publication-discovery","first-source-pass"
"internal/service/reachability/contract.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/descriptor.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/descriptor_test.go","go-test","internal/service/reachability","","unreviewed"
"internal/service/reachability/direct_redirect_test.go","go-test","internal/service/reachability","","unreviewed"
"internal/service/reachability/doc.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/gateway_profile.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/gateway_profile_test.go","go-test","internal/service/reachability","","unreviewed"
"internal/service/reachability/private_client.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/private_descriptor.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/private_descriptor_encoding_linux.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/private_descriptor_issuance_linux.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/private_descriptor_test.go","go-test","internal/service/reachability","","unreviewed"
"internal/service/reachability/private_descriptor_wire.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/private_gateway.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/private_gateway_test.go","go-test","internal/service/reachability","","unreviewed"
"internal/service/reachability/private_relay.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/private_store.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/private_store_capacity_test.go","go-test","internal/service/reachability","","unreviewed"
"internal/service/reachability/private_store_conflict_expiry_test.go","go-test","internal/service/reachability","","unreviewed"
"internal/service/reachability/private_store_failure_test.go","go-test","internal/service/reachability","","unreviewed"
"internal/service/reachability/private_store_test.go","go-test","internal/service/reachability","","unreviewed"
"internal/service/reachability/private_wire.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/private_wire_test.go","go-test","internal/service/reachability","","unreviewed"
"internal/service/reachability/redirect_certificate_test.go","go-test","internal/service/reachability","","unreviewed"
"internal/service/reachability/store.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/store_files.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/store_lock_nonwindows.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/store_lock_windows.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/store_root.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/store_sync_nonwindows.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/store_sync_windows.go","production-go","internal/service/reachability","publication-discovery","first-source-pass"
"internal/service/reachability/store_test.go","go-test","internal/service/reachability","","unreviewed"
"internal/service/targetlink/doc.go","production-go","internal/service/targetlink","publication-discovery","first-source-pass"
"internal/service/targetlink/target_link.go","production-go","internal/service/targetlink","publication-discovery","first-source-pass"
"internal/service/targetlink/target_link_test.go","go-test","internal/service/targetlink","","unreviewed"
"packaging/alpha-bundle/README.md","packaging","packaging/alpha-bundle","","unreviewed"
"packaging/alpha-bundle/build.sh","packaging","packaging/alpha-bundle","","unreviewed"
"packaging/alpha-bundle/test.sh","packaging","packaging/alpha-bundle","","unreviewed"
"packaging/stream-qualification-worker/50-ardents-stream-qualification.rules","packaging","packaging/stream-qualification-worker","","unreviewed"
"packaging/stream-qualification-worker/README.md","packaging","packaging/stream-qualification-worker","","unreviewed"
"packaging/stream-qualification-worker/ardents-endpoint.service","packaging","packaging/stream-qualification-worker","","unreviewed"
"packaging/stream-qualification-worker/ardents-stream-qualification-publisher.socket","packaging","packaging/stream-qualification-worker","","unreviewed"
"packaging/stream-qualification-worker/ardents-stream-qualification-publisher@.service","packaging","packaging/stream-qualification-worker","","unreviewed"
"packaging/stream-qualification-worker/ardents-stream-qualification-reader.socket","packaging","packaging/stream-qualification-worker","","unreviewed"
"packaging/stream-qualification-worker/ardents-stream-qualification-reader@.service","packaging","packaging/stream-qualification-worker","","unreviewed"
"packaging/stream-qualification-worker/install.py","packaging","packaging/stream-qualification-worker","","unreviewed"
"packaging/stream-qualification-worker/install_endpoint.py","packaging","packaging/stream-qualification-worker","","unreviewed"
"packaging/text-worker/50-ardents-text.rules","packaging","packaging/text-worker","","unreviewed"
"packaging/text-worker/ardents-text-publisher.socket","packaging","packaging/text-worker","","unreviewed"
"packaging/text-worker/ardents-text-publisher@.service","packaging","packaging/text-worker","","unreviewed"
"packaging/text-worker/ardents-text-reader.socket","packaging","packaging/text-worker","","unreviewed"
"packaging/text-worker/ardents-text-reader@.service","packaging","packaging/text-worker","","unreviewed"
"packaging/text-worker/ardents-text.conf","packaging","packaging/text-worker","","unreviewed"
"packaging/ubuntu-deb/README.md","packaging","packaging/ubuntu-deb","","unreviewed"
"packaging/ubuntu-deb/build.sh","packaging","packaging/ubuntu-deb","","unreviewed"
"scripts/check-deadcode.go","developer-tool-go","scripts","","unreviewed"
"scripts/check-tools.go","developer-tool-go","scripts","","unreviewed"
"scripts/enrollment-artifact-name.go","developer-tool-go","scripts","","unreviewed"
"scripts/install-git-hooks.sh","script","scripts","","unreviewed"
"scripts/run-fuzz-targets.go","developer-tool-go","scripts","","unreviewed"
"scripts/run-issue60-checks.go","developer-tool-go","scripts","","unreviewed"
"scripts/select-pr-check-registry.go","developer-tool-go","scripts","","unreviewed"
"scripts/select-pr-checks.go","developer-tool-go","scripts","","unreviewed"
"tests/compatibility/browser-endpoint-v4/README.md","test-asset","tests/compatibility/browser-endpoint-v4","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/alpha_browser_proxy.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/alpha_browser_resolution.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/alpha_browser_resolution_connection_test.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/alpha_browser_resolution_test.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/alpha_browser_runtime_test.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/browser_compatibility_disabled.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/browser_compatibility_evidence.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/firefox_browser.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/firefox_browser_nonwindows.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/firefox_browser_qualification_test.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/firefox_browser_test.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/firefox_browser_windows.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/reference_connection.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/reference_connection_test.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/reference_failure_test.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/reference_presentation.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/reference_presentation_test.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/user_reference_session.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/endpoint/user_reference_site.go.txt","test-asset","tests/compatibility/browser-endpoint-v4/endpoint","","unreviewed"
"tests/compatibility/browser-endpoint-v4/qualification/h4-4-signed-firefox/README.md","test-asset","tests/compatibility/browser-endpoint-v4/qualification/h4-4-signed-firefox","","unreviewed"
"tests/compatibility/browser-endpoint-v4/qualification/h4-4-signed-firefox/run-windows.ps1","test-asset","tests/compatibility/browser-endpoint-v4/qualification/h4-4-signed-firefox","","unreviewed"
"tests/compatibility/browser-endpoint-v4/qualification/h4-4a-firefox/README.md","test-asset","tests/compatibility/browser-endpoint-v4/qualification/h4-4a-firefox","","unreviewed"
"tests/compatibility/browser-endpoint-v4/qualification/h4-4a-firefox/run-maintained-browser-entry.ps1","test-asset","tests/compatibility/browser-endpoint-v4/qualification/h4-4a-firefox","","unreviewed"
"tests/compatibility/browser-endpoint-v4/qualification/h4-4a-firefox/run-windows.ps1","test-asset","tests/compatibility/browser-endpoint-v4/qualification/h4-4a-firefox","","unreviewed"
"tests/e2e/endpoint/README.md","test-asset","tests/e2e/endpoint","","unreviewed"
"tests/e2e/endpoint/alpha_control_endpoint_live_process_unix_test.go","go-test","tests/e2e/endpoint","","unreviewed"
"tests/e2e/endpoint/alpha_control_endpoint_process_unix_test.go","go-test","tests/e2e/endpoint","","unreviewed"
"tests/e2e/endpoint/alpha_control_fixture_encoding_unix_test.go","go-test","tests/e2e/endpoint","","unreviewed"
"tests/e2e/endpoint/alpha_control_reader_process_unix_test.go","go-test","tests/e2e/endpoint","","unreviewed"
"tests/e2e/endpoint/alpha_control_transition_process_unix_test.go","go-test","tests/e2e/endpoint","","unreviewed"
"tests/e2e/endpoint/doc.go","test-fixture-go","tests/e2e/endpoint","","unreviewed"
"tests/e2e/endpoint/enrolled_runtime_process_unix_test.go","go-test","tests/e2e/endpoint","","unreviewed"
"tests/e2e/endpoint/enrollment_process_test.go","go-test","tests/e2e/endpoint","","unreviewed"
"tests/e2e/endpoint/installed_package_process_unix_test.go","go-test","tests/e2e/endpoint","","unreviewed"
"tests/e2e/endpoint/process_stderr_buffer_unix_test.go","go-test","tests/e2e/endpoint","","unreviewed"
"tests/e2e/endpoint/replacement_process_unix_test.go","go-test","tests/e2e/endpoint","","unreviewed"
"tests/e2e/endpoint/ubuntu_portable_replacement_qualification_linux_test.go","go-test","tests/e2e/endpoint","","unreviewed"
"tests/e2e/endpoint/ubuntu_portable_replacement_qualification_nonlinux_test.go","go-test","tests/e2e/endpoint","","unreviewed"
"tests/e2e/endpoint/ubuntu_portable_user_unit_qualification_linux_test.go","go-test","tests/e2e/endpoint","","unreviewed"
"tests/e2e/endpoint/ubuntu_portable_user_unit_qualification_nonlinux_test.go","go-test","tests/e2e/endpoint","","unreviewed"
"tests/e2e/network-source/dynamic_fixture_test.go","go-test","tests/e2e/network-source","","unreviewed"
"tests/e2e/network-source/network_fixture_contract_test.go","go-test","tests/e2e/network-source","","unreviewed"
"tests/e2e/network-source/network_fixture_encoding_test.go","go-test","tests/e2e/network-source","","unreviewed"
"tests/e2e/network-source/network_fixture_epoch_encoding_test.go","go-test","tests/e2e/network-source","","unreviewed"
"tests/e2e/network-source/network_fixture_epoch_test.go","go-test","tests/e2e/network-source","","unreviewed"
"tests/e2e/network-source/network_fixture_record_test.go","go-test","tests/e2e/network-source","","unreviewed"
"tests/e2e/network-source/source_process_test.go","go-test","tests/e2e/network-source","","unreviewed"
"tests/e2e/network-source/testdata/README.md","test-asset","tests/e2e/network-source/testdata","","unreviewed"
"tests/e2e/node/README.md","test-asset","tests/e2e/node","","unreviewed"
"tests/e2e/node/closed_command_execution_installed_linux_test.go","go-test","tests/e2e/node","","unreviewed"
"tests/e2e/node/closed_custody_command_linux_test.go","go-test","tests/e2e/node","","unreviewed"
"tests/e2e/node/closed_custody_terminal_linux_test.go","go-test","tests/e2e/node","","unreviewed"
"tests/e2e/node/closed_issuer_provisioning_test.go","go-test","tests/e2e/node","","unreviewed"
"tests/e2e/node/closed_issuer_runtime_test.go","go-test","tests/e2e/node","","unreviewed"
"tests/e2e/node/closed_process_exchange_linux_test.go","go-test","tests/e2e/node","","unreviewed"
"tests/e2e/node/closed_process_exchange_nonlinux_test.go","go-test","tests/e2e/node","","unreviewed"
"tests/e2e/node/closed_service_command_installed_linux_test.go","go-test","tests/e2e/node","","unreviewed"
"tests/e2e/node/closed_source_process_test.go","go-test","tests/e2e/node","","unreviewed"
"tests/e2e/node/closed_state_provisioning_test.go","go-test","tests/e2e/node","","unreviewed"
"tests/e2e/node/closed_text_command_installed_linux_test.go","go-test","tests/e2e/node","","unreviewed"
"tests/e2e/node/closed_text_refresh_installed_linux_test.go","go-test","tests/e2e/node","","unreviewed"
"tests/e2e/node/closed_text_source_installed_linux_test.go","go-test","tests/e2e/node","","unreviewed"
"tests/e2e/node/command_fixture_test.go","go-test","tests/e2e/node","","unreviewed"
"tests/e2e/node/dynamic_fixture_test.go","go-test","tests/e2e/node","","unreviewed"
